"","year","month","day","time","latitude","longitude","k490","par","chlorophyll","reef","zone","depth","Date","season","parw","Iz"
"3151","2011","09","18","12:00:00Z","16.437494","-88.06249",NA,53.5895,NA,"Silk Caye","Offshore",2.7432,2011-09-18,"summer",134.831182,NA
"3152","2011","09","19","12:00:00Z","16.437494","-88.06249",NA,48.6922,NA,"Silk Caye","Offshore",2.7432,2011-09-19,"summer",122.5095752,NA
"3153","2011","09","20","12:00:00Z","16.437494","-88.06249",0.173773,54.73538,2.206676,"Silk Caye","Offshore",2.7432,2011-09-20,"summer",137.71421608,45.9499116505765
"3154","2011","09","21","12:00:00Z","16.437494","-88.06249",NA,50.999664,NA,"Silk Caye","Offshore",2.7432,2011-09-21,"summer",128.315154624,NA
"3155","2011","09","22","12:00:00Z","16.437494","-88.06249",0.29969,54.262703,4.357227,"Silk Caye","Offshore",2.7432,2011-09-22,"summer",136.524960748,20.5637564856211
"3156","2011","09","23","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-09-23,"summer",NA,NA
"3157","2011","09","24","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-09-24,"summer",NA,NA
"3158","2011","09","25","12:00:00Z","16.437494","-88.06249",NA,53.862003,NA,"Silk Caye","Offshore",2.7432,2011-09-25,"summer",135.516799548,NA
"3159","2011","09","26","12:00:00Z","16.437494","-88.06249",0.16728,53.858196,2.092223,"Silk Caye","Offshore",2.7432,2011-09-26,"summer",135.507221136,47.1064030051746
"3160","2011","09","27","12:00:00Z","16.437494","-88.06249",0.1744,53.51236,2.21636,"Silk Caye","Offshore",2.7432,2011-09-27,"summer",134.63709776,44.7456335298512
"3161","2011","09","28","12:00:00Z","16.437494","-88.06249",NA,53.48886,NA,"Silk Caye","Offshore",2.7432,2011-09-28,"summer",134.57797176,NA
"3162","2011","09","29","12:00:00Z","16.437494","-88.06249",NA,46.524,NA,"Silk Caye","Offshore",2.7432,2011-09-29,"summer",117.054384,NA
"3163","2011","09","30","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-09-30,"summer",NA,NA
"3164","2011","10","01","12:00:00Z","16.437494","-88.06249",NA,15.550189,NA,"Silk Caye","Offshore",2.7432,2011-10-01,"summer",39.124275524,NA
"3165","2011","10","02","12:00:00Z","16.437494","-88.06249",NA,15.341498,NA,"Silk Caye","Offshore",2.7432,2011-10-02,"summer",38.599208968,NA
"3166","2011","10","03","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-03,"summer",NA,NA
"3167","2011","10","04","12:00:00Z","16.437494","-88.06249",NA,51.811428,NA,"Silk Caye","Offshore",2.7432,2011-10-04,"summer",130.357552848,NA
"3168","2011","10","05","12:00:00Z","16.437494","-88.06249",NA,51.15022,NA,"Silk Caye","Offshore",2.7432,2011-10-05,"summer",128.69395352,NA
"3169","2011","10","06","12:00:00Z","16.437494","-88.06249",NA,50.07117,NA,"Silk Caye","Offshore",2.7432,2011-10-06,"summer",125.97906372,NA
"3170","2011","10","07","12:00:00Z","16.437494","-88.06249",NA,27.834394,NA,"Silk Caye","Offshore",2.7432,2011-10-07,"summer",70.031335304,NA
"3171","2011","10","08","12:00:00Z","16.437494","-88.06249",NA,11.041297,NA,"Silk Caye","Offshore",2.7432,2011-10-08,"summer",27.779903252,NA
"3172","2011","10","09","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-09,"summer",NA,NA
"3173","2011","10","10","12:00:00Z","16.437494","-88.06249",NA,51.296883,NA,"Silk Caye","Offshore",2.7432,2011-10-10,"summer",129.062957628,NA
"3174","2011","10","11","12:00:00Z","16.437494","-88.06249",NA,47.079994,NA,"Silk Caye","Offshore",2.7432,2011-10-11,"summer",118.453264904,NA
"3175","2011","10","12","12:00:00Z","16.437494","-88.06249",NA,39.967,NA,"Silk Caye","Offshore",2.7432,2011-10-12,"summer",100.556972,NA
"3176","2011","10","13","12:00:00Z","16.437494","-88.06249",NA,25.890127,NA,"Silk Caye","Offshore",2.7432,2011-10-13,"summer",65.139559532,NA
"3177","2011","10","14","12:00:00Z","16.437494","-88.06249",NA,26.104284,NA,"Silk Caye","Offshore",2.7432,2011-10-14,"summer",65.678378544,NA
"3178","2011","10","15","12:00:00Z","16.437494","-88.06249",NA,21.502417,NA,"Silk Caye","Offshore",2.7432,2011-10-15,"summer",54.100081172,NA
"3179","2011","10","16","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-16,"summer",NA,NA
"3180","2011","10","17","12:00:00Z","16.437494","-88.06249",NA,49.83457,NA,"Silk Caye","Offshore",2.7432,2011-10-17,"summer",125.38377812,NA
"3181","2011","10","18","12:00:00Z","16.437494","-88.06249",NA,42.241997,NA,"Silk Caye","Offshore",2.7432,2011-10-18,"summer",106.280864452,NA
"3182","2011","10","19","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-19,"summer",NA,NA
"3183","2011","10","20","12:00:00Z","16.437494","-88.06249",NA,45.920883,NA,"Silk Caye","Offshore",2.7432,2011-10-20,"summer",115.536941628,NA
"3184","2011","10","21","12:00:00Z","16.437494","-88.06249",NA,17.903166,NA,"Silk Caye","Offshore",2.7432,2011-10-21,"summer",45.044365656,NA
"3185","2011","10","22","12:00:00Z","16.437494","-88.06249",NA,34.584183,NA,"Silk Caye","Offshore",2.7432,2011-10-22,"summer",87.013804428,NA
"3186","2011","10","23","12:00:00Z","16.437494","-88.06249",NA,48.465996,NA,"Silk Caye","Offshore",2.7432,2011-10-23,"summer",121.940445936,NA
"3187","2011","10","24","12:00:00Z","16.437494","-88.06249",0.1627,48.506954,2.01004,"Silk Caye","Offshore",2.7432,2011-10-24,"summer",122.043496264,43.6712879896554
"3188","2011","10","25","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-25,"summer",NA,NA
"3189","2011","10","26","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-10-26,"summer",NA,NA
"3190","2011","10","27","12:00:00Z","16.437494","-88.06249",0.163433,47.760338,2.022541,"Silk Caye","Offshore",2.7432,2011-10-27,"summer",120.165010408,42.8004783472958
"3191","2011","10","28","12:00:00Z","16.437494","-88.06249",0.132462,47.739143,1.476772,"Silk Caye","Offshore",2.7432,2011-10-28,"summer",120.111683788,52.0254082401082
"3192","2011","10","29","12:00:00Z","16.437494","-88.06249",0.168571,47.444138,2.114442,"Silk Caye","Offshore",2.7432,2011-10-29,"summer",119.369451208,41.1594184630958
"3193","2011","10","30","12:00:00Z","16.437494","-88.06249",NA,46.687996,NA,"Silk Caye","Offshore",2.7432,2011-10-30,"summer",117.466997936,NA
"3194","2011","10","31","12:00:00Z","16.437494","-88.06249",NA,30.230375,NA,"Silk Caye","Offshore",2.7432,2011-10-31,"summer",76.0596235,NA
"3195","2011","11","01","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-11-01,"winter",NA,NA
"3196","2011","11","02","12:00:00Z","16.437494","-88.06249",NA,35.16575,NA,"Silk Caye","Offshore",2.7432,2011-11-02,"winter",88.477027,NA
"3197","2011","11","03","12:00:00Z","16.437494","-88.06249",NA,38.0795,NA,"Silk Caye","Offshore",2.7432,2011-11-03,"winter",95.808022,NA
"3198","2011","11","04","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-11-04,"winter",NA,NA
"3199","2011","11","05","12:00:00Z","16.437494","-88.06249",NA,45.82533,NA,"Silk Caye","Offshore",2.7432,2011-11-05,"winter",115.29653028,NA
"3200","2011","11","06","12:00:00Z","16.437494","-88.06249",NA,12.938906,NA,"Silk Caye","Offshore",2.7432,2011-11-06,"winter",32.554287496,NA
"3201","2011","11","07","12:00:00Z","16.437494","-88.06249",NA,39.6776,NA,"Silk Caye","Offshore",2.7432,2011-11-07,"winter",99.8288416,NA
"3202","2011","11","08","12:00:00Z","16.437494","-88.06249",NA,43.6624,NA,"Silk Caye","Offshore",2.7432,2011-11-08,"winter",109.8545984,NA
"3203","2011","11","09","12:00:00Z","16.437494","-88.06249",0.14615,45.419098,1.720064,"Silk Caye","Offshore",2.7432,2011-11-09,"winter",114.274450568,45.397345771464
"3204","2011","11","10","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-11-10,"winter",NA,NA
"3205","2011","11","11","12:00:00Z","16.437494","-88.06249",NA,36.65053,NA,"Silk Caye","Offshore",2.7432,2011-11-11,"winter",92.21273348,NA
"3206","2011","11","12","12:00:00Z","16.437494","-88.06249",NA,16.962593,NA,"Silk Caye","Offshore",2.7432,2011-11-12,"winter",42.677883988,NA
"3207","2011","11","13","12:00:00Z","16.437494","-88.06249",NA,17.849197,NA,"Silk Caye","Offshore",2.7432,2011-11-13,"winter",44.908579652,NA
"3208","2011","11","14","12:00:00Z","16.437494","-88.06249",0.09884,44.3414,0.907434,"Silk Caye","Offshore",2.7432,2011-11-14,"winter",111.5629624,59.7560868549618
"3209","2011","11","15","12:00:00Z","16.437494","-88.06249",NA,39.299995,NA,"Silk Caye","Offshore",2.7432,2011-11-15,"winter",98.87878742,NA
"3210","2011","11","16","12:00:00Z","16.437494","-88.06249",0.125667,43.99333,1.365287,"Silk Caye","Offshore",2.7432,2011-11-16,"winter",110.68721828,50.0458141484804
"3211","2011","11","17","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-11-17,"winter",NA,NA
"3212","2011","11","18","12:00:00Z","16.437494","-88.06249",NA,30.171177,NA,"Silk Caye","Offshore",2.7432,2011-11-18,"winter",75.910681332,NA
"3213","2011","11","19","12:00:00Z","16.437494","-88.06249",NA,40.374332,NA,"Silk Caye","Offshore",2.7432,2011-11-19,"winter",101.581819312,NA
"3214","2011","11","20","12:00:00Z","16.437494","-88.06249",NA,31.362373,NA,"Silk Caye","Offshore",2.7432,2011-11-20,"winter",78.907730468,NA
"3215","2011","11","21","12:00:00Z","16.437494","-88.06249",0.08615,43.217106,0.717892,"Silk Caye","Offshore",2.7432,2011-11-21,"winter",108.734238696,63.1014934648282
"3216","2011","11","22","12:00:00Z","16.437494","-88.06249",NA,42.572857,NA,"Silk Caye","Offshore",2.7432,2011-11-22,"winter",107.113308212,NA
"3217","2011","11","23","12:00:00Z","16.437494","-88.06249",NA,36.42369,NA,"Silk Caye","Offshore",2.7432,2011-11-23,"winter",91.64200404,NA
"3218","2011","11","24","12:00:00Z","16.437494","-88.06249",NA,29.092,NA,"Silk Caye","Offshore",2.7432,2011-11-24,"winter",73.195472,NA
"3219","2011","11","25","12:00:00Z","16.437494","-88.06249",NA,42.755096,NA,"Silk Caye","Offshore",2.7432,2011-11-25,"winter",107.571821536,NA
"3220","2011","11","26","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-11-26,"winter",NA,NA
"3221","2011","11","27","12:00:00Z","16.437494","-88.06249",NA,35.879414,NA,"Silk Caye","Offshore",2.7432,2011-11-27,"winter",90.272605624,NA
"3222","2011","11","28","12:00:00Z","16.437494","-88.06249",NA,17.864397,NA,"Silk Caye","Offshore",2.7432,2011-11-28,"winter",44.946822852,NA
"3223","2011","11","29","12:00:00Z","16.437494","-88.06249",NA,37.200375,NA,"Silk Caye","Offshore",2.7432,2011-11-29,"winter",93.5961435,NA
"3224","2011","11","30","12:00:00Z","16.437494","-88.06249",NA,42.094395,NA,"Silk Caye","Offshore",2.7432,2011-11-30,"winter",105.90949782,NA
"3225","2011","12","01","12:00:00Z","16.437494","-88.06249",NA,41.73033,NA,"Silk Caye","Offshore",2.7432,2011-12-01,"winter",104.99351028,NA
"3226","2011","12","02","12:00:00Z","16.437494","-88.06249",NA,16.03357,NA,"Silk Caye","Offshore",2.7432,2011-12-02,"winter",40.34046212,NA
"3227","2011","12","03","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-12-03,"winter",NA,NA
"3228","2011","12","04","12:00:00Z","16.437494","-88.06249",NA,24.519808,NA,"Silk Caye","Offshore",2.7432,2011-12-04,"winter",61.691836928,NA
"3229","2011","12","05","12:00:00Z","16.437494","-88.06249",NA,41.517,NA,"Silk Caye","Offshore",2.7432,2011-12-05,"winter",104.456772,NA
"3230","2011","12","06","12:00:00Z","16.437494","-88.06249",NA,13.338999,NA,"Silk Caye","Offshore",2.7432,2011-12-06,"winter",33.560921484,NA
"3231","2011","12","07","12:00:00Z","16.437494","-88.06249",NA,14.238797,NA,"Silk Caye","Offshore",2.7432,2011-12-07,"winter",35.824813252,NA
"3232","2011","12","08","12:00:00Z","16.437494","-88.06249",NA,13.656198,NA,"Silk Caye","Offshore",2.7432,2011-12-08,"winter",34.358994168,NA
"3233","2011","12","09","12:00:00Z","16.437494","-88.06249",NA,8.408705,NA,"Silk Caye","Offshore",2.7432,2011-12-09,"winter",21.15630178,NA
"3234","2011","12","10","12:00:00Z","16.437494","-88.06249",NA,13.397598,NA,"Silk Caye","Offshore",2.7432,2011-12-10,"winter",33.708356568,NA
"3235","2011","12","11","12:00:00Z","16.437494","-88.06249",NA,41.00211,NA,"Silk Caye","Offshore",2.7432,2011-12-11,"winter",103.16130876,NA
"3236","2011","12","12","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-12-12,"winter",NA,NA
"3237","2011","12","13","12:00:00Z","16.437494","-88.06249",NA,40.92813,NA,"Silk Caye","Offshore",2.7432,2011-12-13,"winter",102.97517508,NA
"3238","2011","12","14","12:00:00Z","16.437494","-88.06249",NA,27.5635,NA,"Silk Caye","Offshore",2.7432,2011-12-14,"winter",69.349766,NA
"3239","2011","12","15","12:00:00Z","16.437494","-88.06249",NA,35.628,NA,"Silk Caye","Offshore",2.7432,2011-12-15,"winter",89.640048,NA
"3240","2011","12","16","12:00:00Z","16.437494","-88.06249",NA,40.426,NA,"Silk Caye","Offshore",2.7432,2011-12-16,"winter",101.711816,NA
"3241","2011","12","17","12:00:00Z","16.437494","-88.06249",NA,23.165998,NA,"Silk Caye","Offshore",2.7432,2011-12-17,"winter",58.285650968,NA
"3242","2011","12","18","12:00:00Z","16.437494","-88.06249",NA,7.891892,NA,"Silk Caye","Offshore",2.7432,2011-12-18,"winter",19.856000272,NA
"3243","2011","12","19","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-12-19,"winter",NA,NA
"3244","2011","12","20","12:00:00Z","16.437494","-88.06249",0.0886,40.756447,0.748342,"Silk Caye","Offshore",2.7432,2011-12-20,"winter",102.543220652,58.5948482068389
"3245","2011","12","21","12:00:00Z","16.437494","-88.06249",NA,40.684998,NA,"Silk Caye","Offshore",2.7432,2011-12-21,"winter",102.363454968,NA
"3246","2011","12","22","12:00:00Z","16.437494","-88.06249",NA,40.872337,NA,"Silk Caye","Offshore",2.7432,2011-12-22,"winter",102.834799892,NA
"3247","2011","12","23","12:00:00Z","16.437494","-88.06249",NA,31.314997,NA,"Silk Caye","Offshore",2.7432,2011-12-23,"winter",78.788532452,NA
"3248","2011","12","24","12:00:00Z","16.437494","-88.06249",NA,19.177797,NA,"Silk Caye","Offshore",2.7432,2011-12-24,"winter",48.251337252,NA
"3249","2011","12","25","12:00:00Z","16.437494","-88.06249",NA,40.323452,NA,"Silk Caye","Offshore",2.7432,2011-12-25,"winter",101.453805232,NA
"3250","2011","12","26","12:00:00Z","16.437494","-88.06249",NA,39.8472,NA,"Silk Caye","Offshore",2.7432,2011-12-26,"winter",100.2555552,NA
"3251","2011","12","27","12:00:00Z","16.437494","-88.06249",NA,37.498898,NA,"Silk Caye","Offshore",2.7432,2011-12-27,"winter",94.347227368,NA
"3252","2011","12","28","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2011-12-28,"winter",NA,NA
"3253","2011","12","29","12:00:00Z","16.437494","-88.06249",NA,41.0221,NA,"Silk Caye","Offshore",2.7432,2011-12-29,"winter",103.2116036,NA
"3254","2011","12","30","12:00:00Z","16.437494","-88.06249",NA,41.019596,NA,"Silk Caye","Offshore",2.7432,2011-12-30,"winter",103.205303536,NA
"3255","2011","12","31","12:00:00Z","16.437494","-88.06249",0.079,41.0704,0.608464,"Silk Caye","Offshore",2.7432,2011-12-31,"winter",103.3331264,62.7374365414511
"3256","2012","01","01","12:00:00Z","16.437494","-88.06249",NA,11.770723,NA,"Silk Caye","Offshore",2.7432,2012-01-01,"summer",29.615139068,NA
"3257","2012","01","02","12:00:00Z","16.437494","-88.06249",NA,20.512,NA,"Silk Caye","Offshore",2.7432,2012-01-02,"summer",51.608192,NA
"3258","2012","01","03","12:00:00Z","16.437494","-88.06249",NA,18.23082,NA,"Silk Caye","Offshore",2.7432,2012-01-03,"summer",45.86874312,NA
"3259","2012","01","04","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-01-04,"summer",NA,NA
"3260","2012","01","05","12:00:00Z","16.437494","-88.06249",NA,30.130732,NA,"Silk Caye","Offshore",2.7432,2012-01-05,"summer",75.808921712,NA
"3261","2012","01","06","12:00:00Z","16.437494","-88.06249",NA,18.622856,NA,"Silk Caye","Offshore",2.7432,2012-01-06,"summer",46.855105696,NA
"3262","2012","01","07","12:00:00Z","16.437494","-88.06249",NA,41.716396,NA,"Silk Caye","Offshore",2.7432,2012-01-07,"summer",104.958452336,NA
"3263","2012","01","08","12:00:00Z","16.437494","-88.06249",NA,34.9595,NA,"Silk Caye","Offshore",2.7432,2012-01-08,"summer",87.958102,NA
"3264","2012","01","09","12:00:00Z","16.437494","-88.06249",NA,40.053276,NA,"Silk Caye","Offshore",2.7432,2012-01-09,"summer",100.774042416,NA
"3265","2012","01","10","12:00:00Z","16.437494","-88.06249",NA,41.91837,NA,"Silk Caye","Offshore",2.7432,2012-01-10,"summer",105.46661892,NA
"3266","2012","01","11","12:00:00Z","16.437494","-88.06249",NA,39.6468,NA,"Silk Caye","Offshore",2.7432,2012-01-11,"summer",99.7513488,NA
"3267","2012","01","12","12:00:00Z","16.437494","-88.06249",0.11055,42.205887,1.113639,"Silk Caye","Offshore",2.7432,2012-01-12,"summer",106.190011692,52.8229812652798
"3268","2012","01","13","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-01-13,"summer",NA,NA
"3269","2012","01","14","12:00:00Z","16.437494","-88.06249",NA,40.52463,NA,"Silk Caye","Offshore",2.7432,2012-01-14,"summer",101.95996908,NA
"3270","2012","01","15","12:00:00Z","16.437494","-88.06249",NA,24.398996,NA,"Silk Caye","Offshore",2.7432,2012-01-15,"summer",61.387873936,NA
"3271","2012","01","16","12:00:00Z","16.437494","-88.06249",NA,34.781815,NA,"Silk Caye","Offshore",2.7432,2012-01-16,"summer",87.51104654,NA
"3272","2012","01","17","12:00:00Z","16.437494","-88.06249",NA,39.10891,NA,"Silk Caye","Offshore",2.7432,2012-01-17,"summer",98.39801756,NA
"3273","2012","01","18","12:00:00Z","16.437494","-88.06249",NA,41.907997,NA,"Silk Caye","Offshore",2.7432,2012-01-18,"summer",105.440520452,NA
"3274","2012","01","19","12:00:00Z","16.437494","-88.06249",NA,26.284555,NA,"Silk Caye","Offshore",2.7432,2012-01-19,"summer",66.13194038,NA
"3275","2012","01","20","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-01-20,"summer",NA,NA
"3276","2012","01","21","12:00:00Z","16.437494","-88.06249",NA,42.869366,NA,"Silk Caye","Offshore",2.7432,2012-01-21,"summer",107.859324856,NA
"3277","2012","01","22","12:00:00Z","16.437494","-88.06249",NA,43.823593,NA,"Silk Caye","Offshore",2.7432,2012-01-22,"summer",110.260159988,NA
"3278","2012","01","23","12:00:00Z","16.437494","-88.06249",NA,44.134926,NA,"Silk Caye","Offshore",2.7432,2012-01-23,"summer",111.043473816,NA
"3279","2012","01","24","12:00:00Z","16.437494","-88.06249",NA,44.307774,NA,"Silk Caye","Offshore",2.7432,2012-01-24,"summer",111.478359384,NA
"3280","2012","01","25","12:00:00Z","16.437494","-88.06249",0.0812,44.392883,0.641111,"Silk Caye","Offshore",2.7432,2012-01-25,"summer",111.692493628,66.8769020549374
"3281","2012","01","26","12:00:00Z","16.437494","-88.06249",0.12176,44.54487,1.302399,"Silk Caye","Offshore",2.7432,2012-01-26,"summer",112.07489292,51.9393249200006
"3282","2012","01","27","12:00:00Z","16.437494","-88.06249",NA,43.048,NA,"Silk Caye","Offshore",2.7432,2012-01-27,"summer",108.308768,NA
"3283","2012","01","28","12:00:00Z","16.437494","-88.06249",NA,44.038,NA,"Silk Caye","Offshore",2.7432,2012-01-28,"summer",110.799608,NA
"3284","2012","01","29","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-01-29,"summer",NA,NA
"3285","2012","01","30","12:00:00Z","16.437494","-88.06249",NA,36.533363,NA,"Silk Caye","Offshore",2.7432,2012-01-30,"summer",91.917941308,NA
"3286","2012","01","31","12:00:00Z","16.437494","-88.06249",NA,17.000666,NA,"Silk Caye","Offshore",2.7432,2012-01-31,"summer",42.773675656,NA
"3287","2012","02","01","12:00:00Z","16.437494","-88.06249",NA,15.834798,NA,"Silk Caye","Offshore",2.7432,2012-02-01,"summer",39.840351768,NA
"3288","2012","02","02","12:00:00Z","16.437494","-88.06249",NA,23.241997,NA,"Silk Caye","Offshore",2.7432,2012-02-02,"summer",58.476864452,NA
"3289","2012","02","03","12:00:00Z","16.437494","-88.06249",NA,13.874568,NA,"Silk Caye","Offshore",2.7432,2012-02-03,"summer",34.908413088,NA
"3290","2012","02","04","12:00:00Z","16.437494","-88.06249",NA,39.46647,NA,"Silk Caye","Offshore",2.7432,2012-02-04,"summer",99.29763852,NA
"3291","2012","02","05","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-02-05,"summer",NA,NA
"3292","2012","02","06","12:00:00Z","16.437494","-88.06249",NA,43.929573,NA,"Silk Caye","Offshore",2.7432,2012-02-06,"summer",110.526805668,NA
"3293","2012","02","07","12:00:00Z","16.437494","-88.06249",NA,25.705498,NA,"Silk Caye","Offshore",2.7432,2012-02-07,"summer",64.675032968,NA
"3294","2012","02","08","12:00:00Z","16.437494","-88.06249",NA,24.7657,NA,"Silk Caye","Offshore",2.7432,2012-02-08,"summer",62.3105012,NA
"3295","2012","02","09","12:00:00Z","16.437494","-88.06249",NA,18.4152,NA,"Silk Caye","Offshore",2.7432,2012-02-09,"summer",46.3326432,NA
"3296","2012","02","10","12:00:00Z","16.437494","-88.06249",NA,47.485996,NA,"Silk Caye","Offshore",2.7432,2012-02-10,"summer",119.474765936,NA
"3297","2012","02","11","12:00:00Z","16.437494","-88.06249",NA,15.56741,NA,"Silk Caye","Offshore",2.7432,2012-02-11,"summer",39.16760356,NA
"3298","2012","02","12","12:00:00Z","16.437494","-88.06249",NA,7.782997,NA,"Silk Caye","Offshore",2.7432,2012-02-12,"summer",19.582020452,NA
"3299","2012","02","13","12:00:00Z","16.437494","-88.06249",NA,26.820621,NA,"Silk Caye","Offshore",2.7432,2012-02-13,"summer",67.480682436,NA
"3300","2012","02","14","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-02-14,"summer",NA,NA
"3301","2012","02","15","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-02-15,"summer",NA,NA
"3302","2012","02","16","12:00:00Z","16.437494","-88.06249",NA,47.707996,NA,"Silk Caye","Offshore",2.7432,2012-02-16,"summer",120.033317936,NA
"3303","2012","02","17","12:00:00Z","16.437494","-88.06249",NA,49.131332,NA,"Silk Caye","Offshore",2.7432,2012-02-17,"summer",123.614431312,NA
"3304","2012","02","18","12:00:00Z","16.437494","-88.06249",0.1418,49.273285,1.636167,"Silk Caye","Offshore",2.7432,2012-02-18,"summer",123.97158506,50.6216613313014
"3305","2012","02","19","12:00:00Z","16.437494","-88.06249",NA,49.141144,NA,"Silk Caye","Offshore",2.7432,2012-02-19,"summer",123.639118304,NA
"3306","2012","02","20","12:00:00Z","16.437494","-88.06249",0.1503,49.76029,1.787933,"Silk Caye","Offshore",2.7432,2012-02-20,"summer",125.19688964,48.4496427986683
"3307","2012","02","21","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-02-21,"summer",NA,NA
"3308","2012","02","22","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-02-22,"summer",NA,NA
"3309","2012","02","23","12:00:00Z","16.437494","-88.06249",NA,50.419666,NA,"Silk Caye","Offshore",2.7432,2012-02-23,"summer",126.855879656,NA
"3310","2012","02","24","12:00:00Z","16.437494","-88.06249",0.098133,50.652622,0.923163,"Silk Caye","Offshore",2.7432,2012-02-24,"summer",127.441996952,68.5668380379587
"3311","2012","02","25","12:00:00Z","16.437494","-88.06249",NA,49.391747,NA,"Silk Caye","Offshore",2.7432,2012-02-25,"summer",124.269635452,NA
"3312","2012","02","26","12:00:00Z","16.437494","-88.06249",NA,51.064663,NA,"Silk Caye","Offshore",2.7432,2012-02-26,"summer",128.478692108,NA
"3313","2012","02","27","12:00:00Z","16.437494","-88.06249",NA,21.397999,NA,"Silk Caye","Offshore",2.7432,2012-02-27,"summer",53.837365484,NA
"3314","2012","02","28","12:00:00Z","16.437494","-88.06249",NA,50.290997,NA,"Silk Caye","Offshore",2.7432,2012-02-28,"summer",126.532148452,NA
"3315","2012","02","29","12:00:00Z","16.437494","-88.06249",NA,26.19611,NA,"Silk Caye","Offshore",2.7432,2012-02-29,"summer",65.90941276,NA
"3316","2012","03","01","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-03-01,"summer",NA,NA
"3317","2012","03","02","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-03-02,"summer",NA,NA
"3318","2012","03","03","12:00:00Z","16.437494","-88.06249",0.067667,51.827717,0.465955,"Silk Caye","Offshore",2.7432,2012-03-03,"summer",130.398535972,85.0449638845617
"3319","2012","03","04","12:00:00Z","16.437494","-88.06249",0.072543,51.754707,0.526021,"Silk Caye","Offshore",2.7432,2012-03-04,"summer",130.214842812,82.3494178591413
"3320","2012","03","05","12:00:00Z","16.437494","-88.06249",NA,25.869251,NA,"Silk Caye","Offshore",2.7432,2012-03-05,"summer",65.087035516,NA
"3321","2012","03","06","12:00:00Z","16.437494","-88.06249",NA,10.166568,NA,"Silk Caye","Offshore",2.7432,2012-03-06,"summer",25.579085088,NA
"3322","2012","03","07","12:00:00Z","16.437494","-88.06249",NA,47.90212,NA,"Silk Caye","Offshore",2.7432,2012-03-07,"summer",120.52173392,NA
"3323","2012","03","08","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-03-08,"summer",NA,NA
"3324","2012","03","09","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-03-09,"summer",NA,NA
"3325","2012","03","10","12:00:00Z","16.437494","-88.06249",NA,52.84933,NA,"Silk Caye","Offshore",2.7432,2012-03-10,"summer",132.96891428,NA
"3326","2012","03","11","12:00:00Z","16.437494","-88.06249",NA,NA,NA,"Silk Caye","Offshore",2.7432,2012-03-11,"summer",NA,NA
